pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD010905,1,6,Effects from two studies were not estimable due to missing data.,rephrase,"['Data were missing from two studies, so we could not calculate the effects of training on employee well-being.']",6,0.4666666666666667,3,15
CD010905,2,7,"Training versus placebo
We found moderate-quality evidence (2 studies) that supervisor training off the job aimed at employee interaction does not reduce employees' stress levels more than a placebo training at mid-term follow-up.",delete,[],7,0.5333333333333333,3,15
CD010905,2,8,We found low-quality evidence in one study that supervisor training on the job aimed at employee interaction does not reduce employees' absenteeism more than placebo training at long-term follow-up.,rephrase,"[""There is no effect of supervisor training on employees' stress (2 studies) or absenteeism (1 study) when compared to a placebo training.""]",7,0.6,3,15
CD010905,2,9,Effects from one study were not estimable due to insufficient data.,rephrase,"['Data were missing from one study, so we could not calculate the effects of training on employee well-being.']",8,0.6666666666666666,4,15
CD010905,3,10,"Training versus other training
One study compared the effects of supervisor training off the job aimed at employee interaction on employees' stress levels to training off the job aimed at working conditions at long-term follow-up but due to insufficient data, effects were not estimable.",rephrase,"[""One study that evaluated supervisor training compared to another type of training to reduce employees' stress did not provide enough data to calculate its effects.""]",9,0.7333333333333333,4,15
CD010905,4,11,"Based on a small and heterogeneous sample of controlled intervention studies and in contrast to prevailing consensus that supervisor behaviour influences employees' health and well-being, we found inconsistent evidence that supervisor training may or may not improve employees' well-being when compared to no intervention.",delete,[],10,0.8,4,15
CD010905,4,12,"For all other types of interventions and outcomes, there was no evidence of a considerable effect.",delete,[],10,0.8666666666666667,5,15
CD010905,4,13,"However, due to the very low- to moderate-quality of the evidence base, clear conclusions are currently unwarranted.",rephrase,"['The quality of the evidence was very low for most outcomes due to risk of bias in the studies, inconsistent results, and imprecise effects.']",10,0.9333333333333333,5,15
CD010905,4,14,"Well-designed studies are needed to clarify effects of supervisor training on employees' stress, absenteeism, and well-being.",split,"['Overall, the data suggest that training of supervisors may not lead to reduced levels of stress and absenteeism, or improved levels of well-being in their employees.', ""The discrepancy between the apparent scientific consensus and the empirical evidence might be attributed to weak study designs.High quality studies are needed to clarify if supervisor training affects employees' stress, absenteeism, and well-being.""]",11,1.0,5,15
CD006616,0,0,We included 41 fully published studies (2768 patients).,rephrase,['This Cochrane review of 41 randomized controlled trials with 2768 critically ill adult patients found no evidence to support the theory that N-acetylcysteine might reduce the risk of death in adults with SIRS or sepsis.'],0,0.1111111111111111,1,9
CD006616,0,1,"Mortality was similar in the N-acetylcysteine group and the placebo group (RR 1.06, 95% CI 0.79 to 1.42; I2 = 0%).",delete,[],1,0.2222222222222222,2,9
CD006616,0,2,"Neither did N-acetylcysteine show any significant effect on length of stay, duration of mechanical ventilation or incidence of new organ failure.",rephrase,"['Intravenous N-acetylcysteine did not affect the length of stay in the intensive care unit, duration of mechanical ventilation, duration of support for the cardiovascular system or incidence of new organ failure.']",1,0.3333333333333333,2,9
CD006616,0,3,"Early application of N-acetylcysteine to prevent the development of an oxidato-inflammatory response did not affect the outcome, nor did late application that is after 24 hours of developing symptoms.",rephrase,"['The dosing of N-acetylcysteine, timing and duration of treatment, from a single intravenous dose to infusions up to seven days, varied.']",2,0.4444444444444444,3,9
CD006616,0,4,Late application was associated with cardiovascular instability.,delete,[],3,0.5555555555555556,3,9
CD006616,1,5,"Overall, this meta-analysis puts doubt on the safety and utility of intravenous N-acetylcysteine as an adjuvant therapy in SIRS and sepsis.",rephrase,['There is currently insufficient evidence to support the use of N-acetylcysteine in SIRS or sepsis.'],3,0.6666666666666666,4,9
CD006616,1,6,"At best, N-acetylcysteine is ineffective in reducing mortality and complications in this patient population.",delete,[],4,0.7777777777777778,4,9
CD006616,1,7,"At worst, it can be harmful, especially when administered later than 24 hours after the onset of symptoms, by causing cardiovascular depression.",rephrase,"['We also found that when N-acetylcysteine was administered more than 24 hours after the development of clinical signs of SIRS or sepsis it may even be harmful, by causing cardiovascular depression.']",4,0.8888888888888888,5,9
CD006616,1,8,"Unless future RCTs provide evidence of treatment effect, clinicians should not routinely use intravenous N-acetylcysteine in SIRS or sepsis and academics should not promote its use.",delete,[],5,1.0,5,9
CD007751,0,0,Six studies randomising 9379 participants with CKD stages 1 to 3 (without DM) met our inclusion criteria.,rephrase,"['We found six studies randomising a total of 9379 patients who have early CKD (stages 1 to 3 only, without diabetes).']",0,0.09090909090909091,1,11
CD007751,0,1,"Participants were adults with hypertension; 79% were male from China, Europe, Japan, and the USA.",rephrase,"['Patients were 18 to 75 years old, 79% were males, most had high blood pressure and were from China, Europe, Japan, and the USA.']",1,0.18181818181818182,1,11
CD007751,0,2,Treatment periods ranged from 12 weeks to three years.,delete,[],2,0.2727272727272727,2,11
CD007751,0,3,"Overall, studies were judged to be at unclear or high risk of bias across all domains, and the quality of the evidence was poor, with GRADE rated as low or very low certainty.",rephrase,['All six studies were considered to be at a high risk of bias.'],2,0.36363636363636365,2,11
CD007751,1,4,"In low certainty evidence, ACEi (benazepril 10 mg or trandolapril 2 mg) compared to placebo may make little or no difference to death (any cause) (2 studies, 8873 participants): RR 2.00, 95% CI 0.26 to 15.37; I² = 76%), total cardiovascular events (2 studies, 8873 participants): RR 0.97, 95% CI 0.90 to 1.05; I² = 0%), cardiovascular-related death (2 studies, 8873 participants): RR 1.73, 95% CI 0.26 to 11.66; I² = 54%), stroke (2 studies, 8873 participants): RR 0.76, 95% CI 0.56 to 1.03; I² = 0%), myocardial infarction (2 studies, 8873 participants): RR 1.00, 95% CI 0.84 to 1.20; I² = 0%), and adverse events (2 studies, 8873 participants): RR 1.33, 95% CI 1.26 to 1.41; I² = 0%).",delete,[],3,0.45454545454545453,3,11
CD007751,2,5,"It is uncertain whether ACEi (benazepril 10 mg or trandolapril 2 mg) compared to placebo reduces congestive heart failure (1 study, 8290 participants): RR 0.75, 95% CI 0.59 to 0.95) or transient ischaemic attack (1 study, 583 participants): RR 0.94, 95% CI 0.06 to 15.01; I² = 0%) because the certainty of the evidence is very low.",rephrase,"['Benazepril or trandolapril may reduce the chance of death, having a stroke, myocardial infarction, and side effects, but may or may not reduce the chance of congestive heart failure or transient ischaemic attack.']",3,0.5454545454545454,3,11
CD007751,3,6,"It is uncertain whether ARB (losartan 50 mg) compared to placebo (1 study, 226 participants) reduces: death (any-cause) (no events), adverse events (RR 19.34, 95% CI 1.14 to 328.30), eGFR rate of decline (MD 5.00 mL/min/1.73 m2, 95% CI 3.03 to 6.97), presence of proteinuria (MD -0.65 g/24 hours, 95% CI -0.78 to -0.52), systolic blood pressure (MD -0.80 mm Hg, 95% CI -3.89 to 2.29), or diastolic blood pressure (MD -1.10 mm Hg, 95% CI -3.29 to 1.09) because the certainty of the evidence is very low.",delete,[],4,0.6363636363636364,4,11
CD007751,4,7,"It is uncertain whether ACEi (enalapril 20 mg, perindopril 2 mg or trandolapril 1 mg) compared to ARB (olmesartan 20 mg, losartan 25 mg or candesartan 4 mg) (1 study, 26 participants) reduces: proteinuria (MD -0.40, 95% CI -0.60 to -0.20), systolic blood pressure (MD -3.00 mm Hg, 95% CI -6.08 to 0.08) or diastolic blood pressure (MD -1.00 mm Hg, 95% CI -3.31 to 1.31) because the certainty of the evidence is very low.",rephrase,"['Enalapril, perindopril, or trandolapril may or may not be any better than olmesartan, losartan, or candesartan for proteinuria and blood pressure.']",4,0.7272727272727273,4,11
